Código Plan,Carrera,Cohorte,Número de alumno,Bloqueo,Causal Bloqueo,RUN,DV,Nombres,Unnamed: 9,Primer Apellido,Segundo Apellido,Logro,Fecha Logro,Última Carga
HW2,Magia,2015-01,372627,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,23488781,6,MARIE,CASANDRA,OBRADOR,SAMUR,INGRESO,2015-01,2017-01
HP2,Magia,2012-01,552738,S,BLOQUEO POR NO INSCRIPCION,23617670,K,ANANDA,SALOMON,GIANNINI,EGUILUZ,INGRESO,2012-01,2012-02
PH1,Magia,2014-01,605000,S,ALUMNO CON DEUDA MOROSA,10264435,0,MATÍAS,WALTER,BRIEBA,MARTCHANT,2 SEMESTRE,2015-02,2016-02
HP2,Magia,2014-01,626253,N,Sin Bloqueo,14470333,1,ATILIO,RUBÉN,ODE,GALINDO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2022-02,2022-02
HP2,Magia,2014-01,652275,N,Sin Bloqueo,13865333,1,DANNA,MARCELA,LIRA,CATALDO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2020-02,2020-02
WH1,Hechicería,2013-01,597412,S,ALUMNO(A) TITULADO(A),12771135,7,YARID,EFRAIN,RUGGIERO,CHAVEZ,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2017-02,2017-02
PH1,Magia,2013-01,403901,N,Sin Bloqueo,24748812,8,NADEGE,NORBERTO,CEJUDO,VEROIZA,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2019-02,2019-02
HP2,Magia,2014-01,648230,S,BLOQUEO POR NO INSCRIPCION,5183085,3,ENIT,JAMILETT,JULIÁ,VERDEJO,1 SEMESTRE,2016-01,2016-01
HP2,Magia,2013-01,593955,N,Sin Bloqueo,5111808,9,JAIRO,MARIAJESUS,DEL VALLE,ABRIGO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2020-01,2020-01
HW2,Magia,2021-01,552249,N,Sin Bloqueo,17319782,2,ARIELLE,ELISEO,HUENCHULLÁN,CANTO,6 SEMESTRE - BACHILLER,2024-01,2024-02
PH1,Magia,2014-01,413038,S,ALUMNO EGRESADO,6802136,8,EMIL,MACKARENA,DANERI,IBACETA,10 SEMESTRE - EGRESO,2024-01,2024-01
PH1,Magia,2020-01,517702,N,Sin Bloqueo,14661896,7,ALLAN,CATALINA,CANTUARIAS,CRESPO,7 SEMESTRE,2023-01,2024-02
PH1,Magia,2014-01,382023,S,ALUMNO CON DEUDA MOROSA,18706219,2,YACIN,HAROLDO,IDE,AZOCAR,INGRESO,2014-01,2014-02
PH1,Magia,2013-01,402911,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,18292581,6,ELIAS,KARIN,PASTENES,GARNHAM,3 SEMESTRE,2016-01,2016-02
PH1,Magia,2013-01,583924,S,ALUMNO EGRESADO,19777126,6,EUSEB,PRICILA,ALCAYAGA,MARIN,10 SEMESTRE - EGRESO,2020-01,2020-01
PH1,Magia,2013-01,390918,N,Sin Bloqueo,8861697,1,DEJESUS,RENATTA,MARRERO,ALVIAL,INGRESO,2013-01,2013-02
WH1,Hechicería,2013-01,515396,S,ALUMNO CON DEUDA MOROSA,16818569,4,JONATHAN,LUZMENIA,BASSAURE,ARLEGUI,INGRESO,2013-01,2013-01
HP2,Magia,2013-01,440610,N,Sin Bloqueo,21032164,3,JCQUELINE,PÍA,CAMAGGI,ALCAZAR,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2020-01,2020-01
HW2,Magia,2013-01,380219,S,CAMBIO DE PLAN O CARRERA,12667303,3,VERON,ABIGAIL,MAYOR,HOLGADO,2 SEMESTRE,2014-01,2014-02
HP2,Magia,2015-01,426441,N,Sin Bloqueo,4427032,7,NIELSEN,EVANS,VENTURINO,KLEIN,INGRESO,2015-01,2015-02
HW2,Magia,2015-01,502608,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,23801788,2,RONALD,YANETT,JACOB,AVILES,8 SEMESTRE,2021-01,2022-02
WH1,Hechicería,2013-01,540385,S,SUSPENSION DE ESTUDIOS,19357495,4,MARIAJESUS,BETTY,OLIVERAS,RUIZ -ABURTO,INGRESO,2013-01,
WH1,Hechicería,2014-01,466434,S,CAMBIO DE PLAN O CARRERA,12989682,4,VALERI,CRISS,BOU,ZAMBRANO,1 AÑO,2015-01,2016-01
WH2,Hechicería,2014-01,385286,N,Sin Bloqueo,12135008,4,DELFIN,LEONIDAS,CABELLO,BINIMELIS,10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL,2021-02,2021-02
HW2,Magia,2015-01,546584,N,Sin Bloqueo,4769275,0,GERMÁN,REGINA,SCHICK,PETRILLO,INGRESO,2015-01,2015-02
HP2,Magia,2012-01,488101,S,CAMBIO DE PLAN O CARRERA,24906042,1,REY,ENGHEL,LEHMANN,DAVID,2 SEMESTRE,2013-01,2013-01
HW2,Magia,2012-01,554030,S,ALUMNO LICENCIADO,24438344,1,NIKOLAI,ELIAN,CAMIRUAGA,BRICEÑO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2019-02,2019-02
WH1,Hechicería,2014-01,581440,N,Sin Bloqueo,21265311,3,CHRIS,TONY,AL-LAYEK,LIENQUEO,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2018-02,2018-02
WH1,Hechicería,2013-01,489401,S,ALUMNO(A) TITULADO(A),12773129,2,LISBETH,HUBERT,DUBÓ,SALVADO,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2017-02,2017-02
HP2,Magia,2013-01,437905,S,ALUMNO LICENCIADO,13584147,8,DOMINIQUE,VIRGINI,ANDUEZA,ALARCÓN,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2018-02,2018-02
WH1,Hechicería,2014-01,509453,N,Sin Bloqueo,12040660,6,ACA,CHAIM,VÁSQUEZ,FUENZALIDA,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2018-02,2018-02
WH1,Hechicería,2013-01,580402,N,Sin Bloqueo,9548118,9,ERNESTO,ROBIN,UGARTE,LOIS,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2018-02,2018-02
HP2,Magia,2013-01,496980,N,Sin Bloqueo,20122359,9,URBANO,BASILIO,MOORE,DROUILLAS,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2021-01,2021-01
WH1,Hechicería,2013-01,568400,S,ALUMNO(A) TITULADO(A),22101546,0,MARILEN,CARMEN,CAQUEO,CESPEDES,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2017-02,2017-02
HP2,Magia,2015-01,426420,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,20699609,8,PAZALICIA,MOREIRA,VINET,PEDREROS,1 SEMESTRE,2017-01,2017-02
HP2,Magia,2014-01,549332,S,ALUMNO CON DEUDA MOROSA,23752824,4,EDUAR,ESTHEFANY,HOLLSTEIN,CAMBLOR,INGRESO,2014-01,2014-01
HP2,Magia,2014-01,560181,S,ALUMNO EGRESADO,24632806,0,PROSIDIA,BÁRBARA,CAZAUX,ALCAINO,10 SEMESTRE - EGRESO,2021-02,2021-02
HP2,Magia,2013-01,627132,S,ALUMNO EGRESADO,15915286,1,ALEXIS,ALOUETTE,LAB,VILA,10 SEMESTRE - EGRESO,2018-01,2018-01
HP2,Magia,2015-01,629550,S,CAMBIO DE PLAN O CARRERA,8386938,5,JASNA,CLAUDIA,HUGEAT,LABRA,2 SEMESTRE,2016-01,2016-02
HW2,Magia,2015-01,367852,N,Sin Bloqueo,9166186,5,MARLY,MARIETTA,ZANOTTI,OROZCO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2023-02,2023-02
HP2,Magia,2014-01,443354,N,Sin Bloqueo,17582212,0,GUMER,SIDNEY,NIEVAS,VÁSQUEZ,INGRESO,2014-01,
WH1,Hechicería,2013-01,623413,S,ALUMNO CON DEUDA MOROSA,6205577,9,KAREM,IRVING,ALIAGA,KAEMPFE,INGRESO,2013-01,2013-01
PH1,Magia,2013-01,382942,N,Sin Bloqueo,17095134,K,OCTAV,LUCY,CHACÓN,FORNO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2018-02,2018-02
HP2,Magia,2021-01,433650,N,Sin Bloqueo,10069464,7,MARIPAZ,DANICA,GACITÚA,OLGUIN,INGRESO,2021-01,
HP2,Magia,2012-01,586585,N,Sin Bloqueo,22121252,2,DELROSARI,EMILIE,RIQUELME,NEGRON,INGRESO,2012-01,2012-02
WH1,Hechicería,2013-01,620406,S,ALUMNO(A) TITULADO(A),25121750,4,VAITIARE,ANGÉLICA,PERUSINA,MAIER,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2017-02,2017-02
HP2,Magia,2014-01,434243,S,ALUMNO CON DEUDA MOROSA,11997043,K,EZEQUIEL,LICETTE,MICHELL,LISPERGUER,INGRESO,2014-01,2014-01
HP2,Magia,2014-01,579380,S,BLOQUEO POR NO INSCRIPCION,20196738,2,JADE,KERRY,BERGAMASCO,BERMEJO,INGRESO,2014-01,2014-02
HP2,Magia,2014-01,523191,S,BLOQUEO POR NO INSCRIPCION,12827214,5,YASMINA,ANAYS,CAPINO,HUREL,INGRESO,2014-01,2016-01
HP2,Magia,2013-01,598874,N,Sin Bloqueo,7902786,4,LORENS,JESSICA,AVILA,MERA,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2023-02,2023-02
HP2,Magia,2013-01,380604,S,CAMBIO DE PLAN O CARRERA,9849249,3,AQUILINO,ERMELINDA,LICANQUEO,SOBINO,3 SEMESTRE,2015-01,2015-02
HW2,Magia,2013-01,641213,N,Sin Bloqueo,23830534,3,GAMALIEL,DENIS,SHARPE,MENENDEZ,10 SEMESTRE - EGRESO,2019-01,2019-01
PH1,Magia,2018-01,483353,N,Sin Bloqueo,11845583,1,MICAEL,MIK,MONTAGNA,SCHEEL,INGRESO,2018-01,2018-01
HP2,Magia,2013-01,554836,N,Sin Bloqueo,13054138,4,MAIBEET,ANTOLIN,MILLARES,MAGNATA,10 SEMESTRE - EGRESO,2018-02,2018-02
HP2,Magia,2013-01,378869,S,CAMBIO DE PLAN O CARRERA,23947727,7,LITA,CATALINA,AULESTIA,AVILA,INGRESO,2013-01,2013-02
WH2,Hechicería,2016-01,472029,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,13859166,6,RONNIE,VALKIRIA,TABALÍ,OROZ,INGRESO,2016-01,2017-02
HP2,Magia,2013-01,378891,S,BLOQUEO FINANCIERO DESERTOR CAE,16763547,K,ROSALÍA,JARIEL,ATISHA,ESTATOPULOS,INGRESO,2013-01,2013-01
HP1,Magia,1995-01,476831,S,ALUMNO EGRESADO,20396050,1,JULIÁN,SABINNA,CASTILLA,URQUIOLA,QUINTO AÑO- EGRESO,2000-02,2000-02
HP2,Magia,2015-01,401490,S,CAMBIO DE PLAN O CARRERA,12272251,7,KINKA,ROCÍO,AGUDELO,FLANDEZ,1 SEMESTRE,2016-01,2016-02
HW2,Magia,2015-01,563846,S,ALUMNO EGRESADO,11602642,7,MATTEO,ALEXIS,SELLANES,IBANEZ,10 SEMESTRE - EGRESO,2021-01,2021-01
WH1,Hechicería,2014-01,417452,N,Sin Bloqueo,19198607,3,MATTEO,GISELA,SOLA,HOFFMANN,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2018-02,2018-02
HP2,Magia,2015-01,615412,S,SUSPENSION DE ESTUDIOS,22066683,4,JUSTINE,KAIRA,DEVIA,SASSO,INGRESO,2015-01,2015-02
WH2,Hechicería,2020-01,373279,N,Sin Bloqueo,18426067,3,EUSEBIO,ELIACER,AQUEVEQUE,AZOCAR,9 SEMESTRE,2024-01,2024-02
WH1,Hechicería,2013-01,653391,S,ALUMNO(A) TITULADO(A),18458694,8,MARIANELA,MIRYAM,PERALES,SALDIA,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2017-02,2017-02
WH2,Hechicería,2016-01,425042,S,ALUMNO CON DEUDA MOROSA,25491471,7,LEONIDAS,VANES,RIVAL,FERRER,INGRESO,2016-01,2016-01
HP2,Magia,2014-01,539371,S,ALUMNO LICENCIADO,15642607,4,RALF,JULLIAN,STAGNO,ABAZOLA,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2019-01,2019-01
WH1,Hechicería,2014-01,430454,N,Sin Bloqueo,4430257,3,YASTIN,NAHARA,VIDAURRE,LATTUS,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2018-02,2018-02
HP2,Magia,2015-01,630594,N,Sin Bloqueo,25853624,K,GERONIMO,NATALINA,CABRERA,DEL CANTO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2022-02,2022-02
HP2,Magia,2015-01,449407,S,ALUMNO CON DEUDA MOROSA,24146106,K,DRAGICA,DYLAN,AROS,CORDONES,1 SEMESTRE,2015-02,2015-02
HW2,Magia,2015-01,519745,N,Sin Bloqueo,25501021,K,JEIMMY,MARCEL,HUERTA,BORDOY,10 SEMESTRE - EGRESO,2020-02,2020-02
PH1,Magia,2015-01,413109,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,7197431,8,JARED,KIM,GONZALO,ZULOAGA,1 SEMESTRE,2016-01,2017-01
HP2,Magia,2014-01,448356,N,Sin Bloqueo,15175928,9,TANAHE,TABATA,CALBACHO,PUA,INGRESO,2014-01,
HP2,Magia,2014-01,467262,N,Sin Bloqueo,18167846,4,ISAIAS,MICHELE,CISTERNAS,MARIN,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2020-02,2020-02
WH1,Hechicería,2014-01,384445,N,Sin Bloqueo,22426856,4,DANISA,JAVIE,TEJEDA,BACUTA,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2018-02,2018-02
HP2,Magia,2017-01,410846,S,ALUMNO EGRESADO,21365142,7,AMARU,RUDY,SOLORZA,DONOSO,10 SEMESTRE - EGRESO,2022-02,2022-02
HP2,Magia,2018-01,531167,S,ALUMNO EGRESADO,12216182,5,CRISTIAN,AMINTORE,BESNIER,HIDALGO,10 SEMESTRE - EGRESO,2023-01,2023-01
HP2,Magia,2014-01,559345,N,Sin Bloqueo,5804546,6,YACIARA,GONZA,IBAR,LABRA,INGRESO,2014-01,
HP2,Magia,2017-01,397963,N,Sin Bloqueo,16385789,4,ALEXANDRE,AMPARO,POWELL,PARODI,INGRESO,2017-01,2017-02
HW2,Magia,2020-01,451141,N,Sin Bloqueo,9723930,6,CAROLYN,SOL,CANEPA,ANTINAO,7 SEMESTRE,2024-01,2024-02
HP2,Magia,2016-01,397774,N,Sin Bloqueo,24266707,8,KEOMARA,YAMBIL,ZAPATA,PAILLALEF,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2023-02,2023-02
HP2,Magia,2014-01,436294,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,11751891,1,YAMNA,DARLING,ORMAZÁBAL,BETTIO,INGRESO,2014-01,2015-01
WH1,Hechicería,2014-01,408438,N,Sin Bloqueo,20944871,0,ALEJANDRA,ÁNGEL,GALLEGO,HIJAZIN,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2018-02,2018-02
WH2,Hechicería,2017-01,576093,N,Sin Bloqueo,6102773,0,LUCÍA,CYNDI,GRANADA,AULESTIA,10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL,2022-02,2022-02
HW2,Magia,2018-01,455919,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,13256371,4,JAKELIN,ARANTXA,NAVARRO,GÓMEZ,INGRESO,2018-01,2019-01
HP2,Magia,2013-01,641883,N,Sin Bloqueo,13739231,6,LUZPAZ,LEILA,TELLEZ,SCHMIDT,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2019-01,2019-01
HP2,Magia,2013-01,496878,S,BLOQUEO POR NO INSCRIPCION,24690314,5,ANUAR,CATARÍ,ABUMOHOR,LAGOS,INGRESO,2013-01,2015-02
HW2,Magia,2019-01,577040,N,Sin Bloqueo,9340409,7,AILEN,JAIM,BOWN,BRAGADO,INGRESO,2019-01,2019-01
PH1,Magia,2013-01,430917,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,18743397,3,EDITH,JOSSELIN,VENTURINO,SLEMAN,1 SEMESTRE,2014-02,2015-02
PH1,Magia,2014-01,536029,S,SUSPENSION DE ESTUDIOS,13225342,6,KIARA,MARIANA,HOLGADO,AGUILAR,INGRESO,2014-01,
PH1,Magia,2013-01,640932,S,ALUMNO CON DEUDA MOROSA,21045166,5,EILYNE,HILARIO,ABDO,ROBLES,INGRESO,2013-01,2014-01
PH1,Magia,2014-01,600054,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,16581102,6,ESTEPHANY,SINDY,ANTILO,BLANCA,INGRESO,2014-01,2015-01
HP2,Magia,2013-01,461917,N,Sin Bloqueo,7378071,8,CHARITT,LUCERO,TÉLLEZ,BAGHETTI,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2020-02,2020-02
HP2,Magia,2013-01,543931,S,CAMBIO DE PLAN O CARRERA,14280993,0,GUILLERMO,GLENDA,CAMBLOR,IDE,4 SEMESTRE,2015-01,2015-01
HW2,Magia,2013-01,465683,S,ALUMNO EGRESADO,19559874,0,JULIÁN,ESTEPHANIA,DAUD,LLANCABURE,10 SEMESTRE - EGRESO,2019-02,2019-02
HP2,Magia,2015-01,608532,S,BLOQUEO POR NO INSCRIPCION,6967472,0,LUZMENIA,GLEN,ELIMENTTI,TERAWAKI,INGRESO,2015-01,2015-02
HP2,Magia,2017-01,431901,S,ALUMNO EGRESADO,10219957,8,CARLO,DIANA,CHEPILLO,TERAN,10 SEMESTRE - EGRESO,2022-02,2022-02
HP2,Magia,2013-01,595865,N,Sin Bloqueo,25676017,7,MONSERRATT,KHARLA,AGUDELO,CALLUPAN,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2019-02,2019-02
WH1,Hechicería,2015-01,557480,N,Sin Bloqueo,5680340,0,RUBY,TALÍ,CARLOS,ALISTE,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2018-02,2018-02
HP2,Magia,2013-02,462129,N,Sin Bloqueo,7356243,0,ARLETE,GIANCARLO,OLIVEROS,ROCA,10 SEMESTRE - EGRESO,2019-01,2019-01
HP2,Magia,2018-01,412158,S,CAMBIO DE PLAN O CARRERA,17056626,3,ELDA,WALTER,BEN SHLOMO,ESCAMILLA,2 SEMESTRE,2018-02,2019-02
HW2,Magia,2018-01,560166,S,ALUMNO EGRESADO,8838010,3,YARISKA,CRISTOFER,ZEGPI,QUINTANA,10 SEMESTRE - EGRESO,2023-01,2023-01
HP2,Magia,2008-01,510307,S,ALUMNO CON DEUDA MOROSA,23522338,3,LILIANE,EDGAR,MICHAUD,LUCIC,INGRESO,2008-01,2008-02
HP2,Magia,2011-01,538391,S,ALUMNO LICENCIADO,14613647,7,HILEN,YAZNA,JAMES,PLITT,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2018-01,2018-01
GH2,Magia,2005-01,613020,S,ALUMNO LICENCIADO,24663597,2,AMANTINA,POLA,PEYRIN,BIRMAN,INGRESO,2005-01,2013-01
WH1,Hechicería,2012-01,507333,S,ALUMNO(A) TITULADO(A),21642184,7,AMARA,MICHAEL,NUÑEZ,ABDALE,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2017-02,2017-02
HP2,Magia,2006-01,591575,S,BLOQUEO POR NO INSCRIPCION,13216820,6,ÁNGEL,ROGELIO,NAHUELÁN,CHOPPELO,2 SEMESTRE,2007-02,2009-01
HP1,Magia,2003-01,382457,S,CAMBIO DE PLAN O CARRERA,8478855,5,MERCEDES,ANANDA,VALERO,MATURANA,SEGUNDO AÑO,2005-01,2007-02
HW1,Magia,2003-01,647756,S,BLOQUEO POR NO INSCRIPCION,23171491,5,CARLO,MOISES,ORTIZ DE ZÁRATE,KENDALL,QUINTO AÑO - EGRESO,2008-01,2008-01
HP1,Magia,2002-01,617107,S,BLOQUEO POR NO INSCRIPCION,12688234,7,D.PILAR,JAVIERA,AGUDELO,BASAI,INGRESO,2002-01,2002-02
HP2,Magia,2013-01,385949,N,Sin Bloqueo,25169395,0,MAIKEL,HODETH,ARÓSTICA,MEZA,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2019-01,2019-01
PH1,Magia,2014-01,590991,S,ALUMNO CON DEUDA MOROSA,7459283,3,JHOAN,ALGUIRIA,RODRIGUEZ,BADILLA,INGRESO,2014-01,2014-01
PH1,Magia,2015-01,484101,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,13120346,1,FLORISA,MAHATMA,BURDILES,LAINES,INGRESO,2015-01,2016-02
HP2,Magia,2014-01,521376,N,Sin Bloqueo,22609975,6,DEBORHA,ALEXI,GUERRA,CABEZA,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2023-02,2023-02
HP2,Magia,2014-01,449200,N,Sin Bloqueo,6037307,6,MARINA,KATERI,JURLOW,RENJIFO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2020-02,2020-02
HP2,Magia,2016-01,656664,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,17067006,1,VERENA,ESTEFANY,AMPUERO,BERTERO,1 SEMESTRE,2016-01,2017-02
PH1,Magia,2013-01,394907,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,25117742,8,DAMIÁN,POLET,BARROS,GÁRATE,3 SEMESTRE,2016-01,2016-02
PH1,Magia,2017-01,379268,S,ALUMNO EGRESADO,17401368,9,SEBASTÍAN,VICTORI,FRANJOLA,MUSTER,10 SEMESTRE - EGRESO,2023-01,2023-01
PH1,Magia,2021-01,652726,N,Sin Bloqueo,4194274,1,YESENIA,ISAMAR,XESS,ESTROZ,7 SEMESTRE,2024-01,2024-02
PH1,Magia,2013-01,472922,N,Sin Bloqueo,21683272,5,SINCLAIR,SINDY,OLIVAR,KOHLE,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2020-02,2020-02
PH1,Magia,2013-01,517904,S,ALUMNO CON DEUDA MOROSA,7455014,K,MARIELLY,ESTEBAN,COSSIO,PROVOSTE,INGRESO,2013-01,2014-01
PH1,Magia,2015-01,389149,S,BLOQUEO POR NO INSCRIPCION,8414315,K,HELIOS,EDWIN,DAVIS,CALABRÁN,INGRESO,2015-01,2016-01
PH1,Magia,2015-01,554114,S,ALUMNO EGRESADO,22573438,0,ALONDRA,JULLIAN,VUKASOVIC,GIORDANO,10 SEMESTRE - EGRESO,2021-02,2021-02
PH1,Magia,2014-01,486980,N,Sin Bloqueo,14771568,8,AMAPOLA,JOAO,THOMAS,LABBE,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2022-02,2022-02
PH1,Magia,2016-01,477207,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,5506018,3,RAQUEL,DARÍO,LEPE,YAIKIN,INGRESO,2016-01,2017-01
PH1,Magia,2014-01,423982,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,12249130,0,MARIA-BELEN,JISSELE,PUEBLA,SHERTZER,3 SEMESTRE,2015-02,2017-02
HW2,Magia,2023-01,488403,N,Sin Bloqueo,12474074,4,MATTEO,JAIRO,COSSIO,DE LA PAZ,2 SEMESTRE,2024-01,2024-02
WH1,Hechicería,2013-01,544417,S,CAMBIO DE PLAN O CARRERA,20770750,0,IDANA,GRISEL,AGUERO,ALISTE,1 AÑO,2016-01,2019-01
WH2,Hechicería,2013-01,649289,N,Sin Bloqueo,13420449,0,ENMARYS,VESNA,SERRANO,NOGUES,10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL,2020-02,2020-02
WH1,Hechicería,2013-01,402395,N,Sin Bloqueo,4285603,K,ANA,NAZIR,SCHILLING,PARIS,INGRESO,2013-01,2013-01
HP2,Magia,2014-01,462270,N,Sin Bloqueo,7186108,3,MATEUS,FABIANA,CEPEDA,ARBUCH,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2022-01,2022-01
WH1,Hechicería,2014-01,600444,N,Sin Bloqueo,5852134,K,HEBERT,CRISTIÁN,OLMOS,RAVINET,INGRESO,2014-01,2014-02
HP2,Magia,2013-01,451906,N,Sin Bloqueo,14794409,0,ALDOLFO,CLAUDIO,AYALA,HUILLIN,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2020-02,2020-02
HP2,Magia,2013-01,450987,S,CAMBIO DE PLAN O CARRERA,19204452,K,BETSY,EMILIE,PALOMINO,TABALÍ,INGRESO,2013-01,
HP2,Magia,2013-01,486887,N,Sin Bloqueo,20586336,8,LORETTO,RODRIG,ORTIGOSA,DE AMESTICA,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2018-02,2018-02
HP2,Magia,2015-01,501561,S,CAMBIO DE PLAN O CARRERA,6613349,0,YARITZA,JUDITH,TORRES,CEPEDA,1 SEMESTRE,2016-01,2016-02
HW2,Magia,2015-01,425848,S,ALUMNO EGRESADO,24344079,0,VANIA,ARIELLE,MENDOZA,FIERRO,10 SEMESTRE - EGRESO,2021-02,2021-02
HP2,Magia,2013-01,642973,N,Sin Bloqueo,23520445,K,BAITIARE,HEIDI,AMAR,NIENHUSER,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2019-02,2019-02
HP2,Magia,2013-01,384088,S,ALUMNO CON DEUDA MOROSA,15115215,0,RENATA,ANAI,CARRAMIÑANA,ANDREU,INGRESO,2013-01,2013-01
HW2,Magia,2012-01,543060,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,13049075,2,YAMILY,WILLIAM,AL KONR,BRIEBA,2 SEMESTRE,2014-01,2014-01
WH1,Hechicería,2013-01,470380,S,ALUMNO(A) TITULADO(A),4453945,2,JOSÉBELÉN,CAMILLA,FLOR,GARRIGA,10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL,2017-02,2017-02
