RUN,DV,Nombres,"Apellido Paterno","Apellido Materno","Nombre completo",Teléfono,"mail personal","mail institucional"
17417154,K,"OLGA ESTELITA",DUPOUY,TROYA,"OLGA ESTELITA DUPOUY TROYA",,OLGA.DUPOUY@llimail.kom,OLGA.DUPOUY@lamejor.cl
17870098,9,"MAURA ESTEFANÍA",MEDEL,GARAGAY,"MAURA ESTEFANÍA MEDEL GARAGAY",,MAURA.MEDEL@llimail.kom,MAURA.MEDEL@lamejor.cl
12496420,1,"PRICILA NANCY",CORTÉS,VERA,"PRICILA NANCY CORTÉS VERA",,PRICILA.CORTÉS@llimail.kom,PRICILA.CORTÉS@lamejor.cl
14380149,2,"EILYNE ERNESTO",BASTÍAS,DOMIC,"EILYNE ERNESTO BASTÍAS DOMIC",,EILYNE.BASTÍAS@llimail.kom,EILYNE.BASTÍAS@lamejor.cl
18875821,1,"ALICIA ALLISON",MANTEROLA,CEDAS,"ALICIA ALLISON MANTEROLA CEDAS",,ALICIA.MANTEROLA@llimail.kom,ALICIA.MANTEROLA@lamejor.cl
19214153,6,"MHYA GUSTAVO",CARRASCO,NAVARRETE,"MHYA GUSTAVO CARRASCO NAVARRETE",,MHYA.CARRASCO@llimail.kom,MHYA.CARRASCO@lamejor.cl
13856409,1,"ESTEBAN BARDINET",MEDALLA,AREYUNA,"ESTEBAN BARDINET MEDALLA AREYUNA",,ESTEBAN.MEDALLA@llimail.kom,ESTEBAN.MEDALLA@lamejor.cl
21633210,6,"RAQUEL AUDYCH",RETAMALES,PASTÉN,"RAQUEL AUDYCH RETAMALES PASTÉN",,RAQUEL.RETAMALES@llimail.kom,RAQUEL.RETAMALES@lamejor.cl
20458349,3,"FABIOLA MARIBEL",PIMENTEL,POVEDA,"FABIOLA MARIBEL PIMENTEL POVEDA",,FABIOLA.PIMENTEL@llimail.kom,FABIOLA.PIMENTEL@lamejor.cl
15828100,0,"GLADYS MARICEL",PÉREZ,MERY,"GLADYS MARICEL PÉREZ MERY",,GLADYS.PÉREZ@llimail.kom,GLADYS.PÉREZ@lamejor.cl
20920657,K,"TERESITA VALESKA",HERNANDEZ,ALBORNOZ,"TERESITA VALESKA HERNANDEZ ALBORNOZ",,TERESITA.HERNANDEZ@llimail.kom,TERESITA.HERNANDEZ@lamejor.cl
12445288,3,"IGNACIO JADIYE",TUDELA,AZOLA,"IGNACIO JADIYE TUDELA AZOLA",,IGNACIO.TUDELA@llimail.kom,IGNACIO.TUDELA@lamejor.cl
13606391,8,"LETICIA JELITT",BARRA,BRICEÑO,"LETICIA JELITT BARRA BRICEÑO",,LETICIA.BARRA@llimail.kom,LETICIA.BARRA@lamejor.cl
14820433,3,"ANGELINA OSCAR",URREJOLA,LAPLECHADE,"ANGELINA OSCAR URREJOLA LAPLECHADE",,ANGELINA.URREJOLA@llimail.kom,ANGELINA.URREJOLA@lamejor.cl
13546040,8,"ALEXANDRE MONSERRATT",CAMPS,BEECHER,"ALEXANDRE MONSERRATT CAMPS BEECHER",,ALEXANDRE.CAMPS@llimail.kom,ALEXANDRE.CAMPS@lamejor.cl
12797392,3,"YERAY JEYSON",PINO,PALACIOS,"YERAY JEYSON PINO PALACIOS",,YERAY.PINO@llimail.kom,YERAY.PINO@lamejor.cl
18931971,1,"ALBERTO BENJAMÍN",CLAVERO,VILCHES,"ALBERTO BENJAMÍN CLAVERO VILCHES",,ALBERTO.CLAVERO@llimail.kom,ALBERTO.CLAVERO@lamejor.cl
14508900,6,"TATIANA DANAE",CARRIÓN,MORAGA,"TATIANA DANAE CARRIÓN MORAGA",,TATIANA.CARRIÓN@llimail.kom,TATIANA.CARRIÓN@lamejor.cl
21228728,6,"ESTER YAMILY",OBREQUE,COLLAO,"ESTER YAMILY OBREQUE COLLAO",,ESTER.OBREQUE@llimail.kom,ESTER.OBREQUE@lamejor.cl
20869336,7,"BETZABE SANTOS",GAJARDO,BECAR,"BETZABE SANTOS GAJARDO BECAR",,BETZABE.GAJARDO@llimail.kom,BETZABE.GAJARDO@lamejor.cl
21175789,5,"YORDETH MARCELA",INFANTAS,CANALES,"YORDETH MARCELA INFANTAS CANALES",,YORDETH.INFANTAS@llimail.kom,YORDETH.INFANTAS@lamejor.cl
16422340,6,"IVONNE YMANOOL",BUSTAMANTE,QUEZADA,"IVONNE YMANOOL BUSTAMANTE QUEZADA",,IVONNE.BUSTAMANTE@llimail.kom,IVONNE.BUSTAMANTE@lamejor.cl
16673701,0,"KRISHNA ESPERANZA",SOTELO,DIAZ,"KRISHNA ESPERANZA SOTELO DIAZ",,KRISHNA.SOTELO@llimail.kom,KRISHNA.SOTELO@lamejor.cl
13108108,1,"PAULETTE BARDINET",SÁEZ,OLIVERO,"PAULETTE BARDINET SÁEZ OLIVERO",,PAULETTE.SÁEZ@llimail.kom,PAULETTE.SÁEZ@lamejor.cl
17367766,0,"JOSSELYN ESTER",SERRANO,ALCOZER,"JOSSELYN ESTER SERRANO ALCOZER",,JOSSELYN.SERRANO@llimail.kom,JOSSELYN.SERRANO@lamejor.cl
14153721,2,"KONSTANZA JUSTIN",MONROY,ASMAD,"KONSTANZA JUSTIN MONROY ASMAD",,KONSTANZA.MONROY@llimail.kom,KONSTANZA.MONROY@lamejor.cl
20456131,K,"YAMILY CRHISTIAN",CARVALLO,PASTRIÁN,"YAMILY CRHISTIAN CARVALLO PASTRIÁN",,YAMILY.CARVALLO@llimail.kom,YAMILY.CARVALLO@lamejor.cl
15251062,9,"NAZARET JULIANO",KLIMPEL,SILVA,"NAZARET JULIANO KLIMPEL SILVA",,NAZARET.KLIMPEL@llimail.kom,NAZARET.KLIMPEL@lamejor.cl
14737395,K,"TATIANA ABIGAIL",MELÉNDEZ,VERA,"TATIANA ABIGAIL MELÉNDEZ VERA",,TATIANA.MELÉNDEZ@llimail.kom,TATIANA.MELÉNDEZ@lamejor.cl
17232228,8,"JOSSELYN CATARÍ",ANDREO,LARRAECHEA,"JOSSELYN CATARÍ ANDREO LARRAECHEA",,JOSSELYN.ANDREO@llimail.kom,JOSSELYN.ANDREO@lamejor.cl
18244212,4,"JOAQUÍN ALEJANDRO",PELAYO,PIMENTEL,"JOAQUÍN ALEJANDRO PELAYO PIMENTEL",,JOAQUÍN.PELAYO@llimail.kom,JOAQUÍN.PELAYO@lamejor.cl
21584397,6,"ROMÁN VIVIANA",MUSSO,LOPEZ,"ROMÁN VIVIANA MUSSO LOPEZ",,ROMÁN.MUSSO@llimail.kom,ROMÁN.MUSSO@lamejor.cl
14622275,9,"JOSEFINA ZAMAR",CASSANELLO,CERÓN,"JOSEFINA ZAMAR CASSANELLO CERÓN",,JOSEFINA.CASSANELLO@llimail.kom,JOSEFINA.CASSANELLO@lamejor.cl
18527977,7,"CÉSAR RAFAELA",ROBLEDO,SANGAY,"CÉSAR RAFAELA ROBLEDO SANGAY",,CÉSAR.ROBLEDO@llimail.kom,CÉSAR.ROBLEDO@lamejor.cl
20014688,7,"LUNA SALOMÉ",AGUILAR,FICHER,"LUNA SALOMÉ AGUILAR FICHER",,LUNA.AGUILAR@llimail.kom,LUNA.AGUILAR@lamejor.cl
20366897,3,"CATARI JAVIERA",RIQUELME,MUSSA,"CATARI JAVIERA RIQUELME MUSSA",,CATARI.RIQUELME@llimail.kom,CATARI.RIQUELME@lamejor.cl
20001183,6,"JULISA ELIACER",ORLANDI,SARAVIA,"JULISA ELIACER ORLANDI SARAVIA",,JULISA.ORLANDI@llimail.kom,JULISA.ORLANDI@lamejor.cl
21440521,8,"BYRON COLOMBA",QUINTANA,CASSANELLO,"BYRON COLOMBA QUINTANA CASSANELLO",,BYRON.QUINTANA@llimail.kom,BYRON.QUINTANA@lamejor.cl
16218478,6,"YANINA BERNABÉ",BUCHHOLZ,CASTRO,"YANINA BERNABÉ BUCHHOLZ CASTRO",,YANINA.BUCHHOLZ@llimail.kom,YANINA.BUCHHOLZ@lamejor.cl
17975496,8,"ORIANA MARCELA","MATUS DE LA PARRA",PALLERO,"ORIANA MARCELA MATUS DE LA PARRA PALLERO",,"ORIANA.MATUS DE LA PARRA@llimail.kom","ORIANA.MATUS DE LA PARRA@lamejor.cl"
20386180,6,"AYLLEEN CRISTOBAL",FIGUEROA,AGUDELO,"AYLLEEN CRISTOBAL FIGUEROA AGUDELO",,AYLLEEN.FIGUEROA@llimail.kom,AYLLEEN.FIGUEROA@lamejor.cl
20163689,7,"SOL MILKO",ARIN,TRUJILLOS,"SOL MILKO ARIN TRUJILLOS",,SOL.ARIN@llimail.kom,SOL.ARIN@lamejor.cl
18686694,5,"FRANKLIN CRISTOPHER",NAVA,MADRIAGA,"FRANKLIN CRISTOPHER NAVA MADRIAGA",,FRANKLIN.NAVA@llimail.kom,FRANKLIN.NAVA@lamejor.cl
18402736,6,"CLAUDIA TOMÁS",CUADRA,MATURANA,"CLAUDIA TOMÁS CUADRA MATURANA",,CLAUDIA.CUADRA@llimail.kom,CLAUDIA.CUADRA@lamejor.cl
12615596,6,"ALEX DANIELA",VILLAGRA,MADRIAGA,"ALEX DANIELA VILLAGRA MADRIAGA",,ALEX.VILLAGRA@llimail.kom,ALEX.VILLAGRA@lamejor.cl
14700095,0,"MARGARITA RENATO",DONAIRE,ORLANDI,"MARGARITA RENATO DONAIRE ORLANDI",,MARGARITA.DONAIRE@llimail.kom,MARGARITA.DONAIRE@lamejor.cl
13285397,6,"BAIRON ALEXANDRA",MILLÁN,NAVIA,"BAIRON ALEXANDRA MILLÁN NAVIA",,BAIRON.MILLÁN@llimail.kom,BAIRON.MILLÁN@lamejor.cl
21342468,2,"ABRIL NOEMI",ARÉVALO,BLANCO,"ABRIL NOEMI ARÉVALO BLANCO",,ABRIL.ARÉVALO@llimail.kom,ABRIL.ARÉVALO@lamejor.cl
20455787,8,"ANDRÉS MURIEL",CORDERO,SOUZA,"ANDRÉS MURIEL CORDERO SOUZA",,ANDRÉS.CORDERO@llimail.kom,ANDRÉS.CORDERO@lamejor.cl
21250249,0,"JULIO AUGUSTA",ISAMITT,NAVARRETE,"JULIO AUGUSTA ISAMITT NAVARRETE",,JULIO.ISAMITT@llimail.kom,JULIO.ISAMITT@lamejor.cl
18035395,4,"ELÍAS MARGARITA",LAFLOR,SANTIBALEZ,"ELÍAS MARGARITA LAFLOR SANTIBALEZ",,ELÍAS.LAFLOR@llimail.kom,ELÍAS.LAFLOR@lamejor.cl
18725425,5,"ESTEISEN JOYLETT",MONROY,HINOSTROZA,"ESTEISEN JOYLETT MONROY HINOSTROZA",,ESTEISEN.MONROY@llimail.kom,ESTEISEN.MONROY@lamejor.cl
15297871,3,"LYNDA JOSEFINA",ARIN,ARÓSTICA,"LYNDA JOSEFINA ARIN ARÓSTICA",,LYNDA.ARIN@llimail.kom,LYNDA.ARIN@lamejor.cl
16267505,7,"CRISTAL MARCO",AVILA,ARUESTE,"CRISTAL MARCO AVILA ARUESTE",,CRISTAL.AVILA@llimail.kom,CRISTAL.AVILA@lamejor.cl
20163910,8,"NELSON MARTÍN",CARTAGENA,MOYA,"NELSON MARTÍN CARTAGENA MOYA",,NELSON.CARTAGENA@llimail.kom,NELSON.CARTAGENA@lamejor.cl
12809080,9,"CLAUDIO ESTER",TOBAR,JUICA,"CLAUDIO ESTER TOBAR JUICA",,CLAUDIO.TOBAR@llimail.kom,CLAUDIO.TOBAR@lamejor.cl
20938578,9,"DANAHE MORIN",OLMOS,VÁSQUEZ,"DANAHE MORIN OLMOS VÁSQUEZ",,DANAHE.OLMOS@llimail.kom,DANAHE.OLMOS@lamejor.cl
13433310,7,"ANAIZ RENZO",QUIDEL,ARREDONDO,"ANAIZ RENZO QUIDEL ARREDONDO",,ANAIZ.QUIDEL@llimail.kom,ANAIZ.QUIDEL@lamejor.cl
18349724,9,"ANTONELLA GIOVANNY",AMIGO,MOSCOSO,"ANTONELLA GIOVANNY AMIGO MOSCOSO",,ANTONELLA.AMIGO@llimail.kom,ANTONELLA.AMIGO@lamejor.cl
15854290,5,"EDUARDA MICHEL",OLIVARES,OYANEDEL,"EDUARDA MICHEL OLIVARES OYANEDEL",,EDUARDA.OLIVARES@llimail.kom,EDUARDA.OLIVARES@lamejor.cl
14037832,9,"LIU ANAYSS",OYARZO,PILLADO,"LIU ANAYSS OYARZO PILLADO",,LIU.OYARZO@llimail.kom,LIU.OYARZO@lamejor.cl
19225423,2,"MONSERRAT DAREM",CAROCA,VEAS,"MONSERRAT DAREM CAROCA VEAS",,MONSERRAT.CAROCA@llimail.kom,MONSERRAT.CAROCA@lamejor.cl
18978282,K,"VÍCTOR LIAM",MOYA,PALOMINOS,"VÍCTOR LIAM MOYA PALOMINOS",,VÍCTOR.MOYA@llimail.kom,VÍCTOR.MOYA@lamejor.cl
16555464,7,"JOYLETT AGUSTIN",OCARES,JOFRÉ,"JOYLETT AGUSTIN OCARES JOFRÉ",,JOYLETT.OCARES@llimail.kom,JOYLETT.OCARES@lamejor.cl
16934274,5,"AURELIO OSVALDO",VARAS,MANTEROLA,"AURELIO OSVALDO VARAS MANTEROLA",,AURELIO.VARAS@llimail.kom,AURELIO.VARAS@lamejor.cl
20228145,5,"SALVADOR EVA",QUINTRILEO,WARNER,"SALVADOR EVA QUINTRILEO WARNER",,SALVADOR.QUINTRILEO@llimail.kom,SALVADOR.QUINTRILEO@lamejor.cl
14110510,7,"DAREM DAMARIS",ROSALES,CÁDIZ,"DAREM DAMARIS ROSALES CÁDIZ",,DAREM.ROSALES@llimail.kom,DAREM.ROSALES@lamejor.cl
14110300,6,"EUDARDO MATILDE",ALMARZA,KOSSEN,"EUDARDO MATILDE ALMARZA KOSSEN",,EUDARDO.ALMARZA@llimail.kom,EUDARDO.ALMARZA@lamejor.cl
19707398,K,"FRANCO GISELLE",MONARES,CLAVIJO,"FRANCO GISELLE MONARES CLAVIJO",,FRANCO.MONARES@llimail.kom,FRANCO.MONARES@lamejor.cl
14870494,2,"AUDYCH LUISA",CONEJEROS,IRIARTE,"AUDYCH LUISA CONEJEROS IRIARTE",,AUDYCH.CONEJEROS@llimail.kom,AUDYCH.CONEJEROS@lamejor.cl
15256337,2,"RENATO LUNA",ARCE,RIVERO,"RENATO LUNA ARCE RIVERO",,RENATO.ARCE@llimail.kom,RENATO.ARCE@lamejor.cl
12461750,9,"VALENTÍN ASHLEY",MANRÍQUEZ,FORTTE,"VALENTÍN ASHLEY MANRÍQUEZ FORTTE",,VALENTÍN.MANRÍQUEZ@llimail.kom,VALENTÍN.MANRÍQUEZ@lamejor.cl
17719078,6,"KARINA IKER",SOMMERMEYER,BACCELIERE,"KARINA IKER SOMMERMEYER BACCELIERE",,KARINA.SOMMERMEYER@llimail.kom,KARINA.SOMMERMEYER@lamejor.cl
14731337,K,"JOVANNY ZAIDA",IMILMAQUI,SOMMERMEYER,"JOVANNY ZAIDA IMILMAQUI SOMMERMEYER",,JOVANNY.IMILMAQUI@llimail.kom,JOVANNY.IMILMAQUI@lamejor.cl
17900732,6,"MARTÍN ERIC",AMIGO,CANIVILO,"MARTÍN ERIC AMIGO CANIVILO",,MARTÍN.AMIGO@llimail.kom,MARTÍN.AMIGO@lamejor.cl
14116157,9,"PEDRO RUBI","ROSA MOREIRA",ARNES,"PEDRO RUBI ROSA MOREIRA ARNES",,"PEDRO.ROSA MOREIRA@llimail.kom","PEDRO.ROSA MOREIRA@lamejor.cl"
20836726,8,"JOYLETT ANDRES",GAHONA,SANI,"JOYLETT ANDRES GAHONA SANI",,JOYLETT.GAHONA@llimail.kom,JOYLETT.GAHONA@lamejor.cl
17041524,9,"JUDITH TRINIDAD",LEON,QUILODRÁN,"JUDITH TRINIDAD LEON QUILODRÁN",,JUDITH.LEON@llimail.kom,JUDITH.LEON@lamejor.cl
13914626,5,"ARACELLY NATHALIE",SOLA,LLANOS,"ARACELLY NATHALIE SOLA LLANOS",,ARACELLY.SOLA@llimail.kom,ARACELLY.SOLA@lamejor.cl
20816417,K,"SPIRO AGUSTINA",ZELADA,MANRIQUE,"SPIRO AGUSTINA ZELADA MANRIQUE",,SPIRO.ZELADA@llimail.kom,SPIRO.ZELADA@lamejor.cl
15664325,7,"PILAR AMIN",CASTRO,NUÑEZ,"PILAR AMIN CASTRO NUÑEZ",,PILAR.CASTRO@llimail.kom,PILAR.CASTRO@lamejor.cl
18442794,5,"LORENA DHAMARI",ALVAREZ,"DE BERDUCCY","LORENA DHAMARI ALVAREZ DE BERDUCCY",,LORENA.ALVAREZ@llimail.kom,LORENA.ALVAREZ@lamejor.cl
14034417,1,"MAGNO KEARNEY",ESPINOZA,ALUCEMA,"MAGNO KEARNEY ESPINOZA ALUCEMA",,MAGNO.ESPINOZA@llimail.kom,MAGNO.ESPINOZA@lamejor.cl
14776798,8,"ALAN BAIRON",VÉLIZ,BREVIS,"ALAN BAIRON VÉLIZ BREVIS",,ALAN.VÉLIZ@llimail.kom,ALAN.VÉLIZ@lamejor.cl
12733214,6,"JOHANNA NATALIE",TOMASEVIC,VALDÉS,"JOHANNA NATALIE TOMASEVIC VALDÉS",,JOHANNA.TOMASEVIC@llimail.kom,JOHANNA.TOMASEVIC@lamejor.cl
16805645,5,"FRANCISCA ESCARLETH",TAMARÍN,DORIA,"FRANCISCA ESCARLETH TAMARÍN DORIA",,FRANCISCA.TAMARÍN@llimail.kom,FRANCISCA.TAMARÍN@lamejor.cl
17576363,3,"MORIN NAIRA",CHACÓN,SEGOVIA,"MORIN NAIRA CHACÓN SEGOVIA",,MORIN.CHACÓN@llimail.kom,MORIN.CHACÓN@lamejor.cl
20389638,7,"KAIRA DANIEL",ALBANEZ,INAPAIMILLA,"KAIRA DANIEL ALBANEZ INAPAIMILLA",,KAIRA.ALBANEZ@llimail.kom,KAIRA.ALBANEZ@lamejor.cl
18712894,8,"AYLINEE JOAQUÍN",ENCINA,ULLOA,"AYLINEE JOAQUÍN ENCINA ULLOA",,AYLINEE.ENCINA@llimail.kom,AYLINEE.ENCINA@lamejor.cl
12493721,5,"ESTEFANNY ESTEFANYA",JILBERTO,SEVERINO,"ESTEFANNY ESTEFANYA JILBERTO SEVERINO",,ESTEFANNY.JILBERTO@llimail.kom,ESTEFANNY.JILBERTO@lamejor.cl
20839677,9,"IRIS LORETO",BEORIZA,COÑUEN,"IRIS LORETO BEORIZA COÑUEN",,IRIS.BEORIZA@llimail.kom,IRIS.BEORIZA@lamejor.cl
14686796,2,"SOLEDAD MICHEL",LISBOA,MERINO,"SOLEDAD MICHEL LISBOA MERINO",,SOLEDAD.LISBOA@llimail.kom,SOLEDAD.LISBOA@lamejor.cl
20850139,0,"KATHERINE DENISSE",BADILLA,AMÉSTICA,"KATHERINE DENISSE BADILLA AMÉSTICA",,KATHERINE.BADILLA@llimail.kom,KATHERINE.BADILLA@lamejor.cl
14732256,0,"MAGNO RODOLFO",CARRERA,AYALA,"MAGNO RODOLFO CARRERA AYALA",,MAGNO.CARRERA@llimail.kom,MAGNO.CARRERA@lamejor.cl
14287808,7,"DAPHNE DANNAE",BUGUEÑO,BASCUR,"DAPHNE DANNAE BUGUEÑO BASCUR",,DAPHNE.BUGUEÑO@llimail.kom,DAPHNE.BUGUEÑO@lamejor.cl
20264492,2,"ALAN FRANCO",LUNA,RECABARREN,"ALAN FRANCO LUNA RECABARREN",,ALAN.LUNA@llimail.kom,ALAN.LUNA@lamejor.cl
15479194,5,"VICENTE SEBASTIÁN",MONDACA,CAMPOS,"VICENTE SEBASTIÁN MONDACA CAMPOS",,VICENTE.MONDACA@llimail.kom,VICENTE.MONDACA@lamejor.cl
19193035,1,"CELENE ALAN",FAJARDO,MADRIAGA,"CELENE ALAN FAJARDO MADRIAGA",,CELENE.FAJARDO@llimail.kom,CELENE.FAJARDO@lamejor.cl
19217237,2,"FABIÁN FARA",DELGADO,ZAPATA,"FABIÁN FARA DELGADO ZAPATA",,FABIÁN.DELGADO@llimail.kom,FABIÁN.DELGADO@lamejor.cl
15531955,3,"LUKAS JUAN",ALMENDRAS,FLORES,"LUKAS JUAN ALMENDRAS FLORES",,LUKAS.ALMENDRAS@llimail.kom,LUKAS.ALMENDRAS@lamejor.cl
18144714,6,"ORNELLA KRISHNA",INAPAIMILLA,GALATZAN,"ORNELLA KRISHNA INAPAIMILLA GALATZAN",,ORNELLA.INAPAIMILLA@llimail.kom,ORNELLA.INAPAIMILLA@lamejor.cl
16220552,0,"MURIEL FRANCISCO",MALLEGAS,NAVARRETE,"MURIEL FRANCISCO MALLEGAS NAVARRETE",,MURIEL.MALLEGAS@llimail.kom,MURIEL.MALLEGAS@lamejor.cl
17615428,K,"EMILY FARA",VARGAS,COÑUECAR,"EMILY FARA VARGAS COÑUECAR",,EMILY.VARGAS@llimail.kom,EMILY.VARGAS@lamejor.cl
19598246,3,"ROMÁN VICTOR",LIZAMA,GALLARDO,"ROMÁN VICTOR LIZAMA GALLARDO",,ROMÁN.LIZAMA@llimail.kom,ROMÁN.LIZAMA@lamejor.cl
15848562,5,"FLORENCIA RAZIEL",ZAPATA,LAVIN,"FLORENCIA RAZIEL ZAPATA LAVIN",,FLORENCIA.ZAPATA@llimail.kom,FLORENCIA.ZAPATA@lamejor.cl
21092622,2,"ROMINIC STOIAN",ZURITA,CARO,"ROMINIC STOIAN ZURITA CARO",,ROMINIC.ZURITA@llimail.kom,ROMINIC.ZURITA@lamejor.cl
20202589,8,"MOISES VALENTYNA",BELTRÁN,OYARCE,"MOISES VALENTYNA BELTRÁN OYARCE",,MOISES.BELTRÁN@llimail.kom,MOISES.BELTRÁN@lamejor.cl
18998223,6,"MAURICIO AVRIL",FIERRO,THIELEMANN,"MAURICIO AVRIL FIERRO THIELEMANN",,MAURICIO.FIERRO@llimail.kom,MAURICIO.FIERRO@lamejor.cl
16702320,1,"SHANAYA DHAMAR",ALQUINTA,MELÉNDEZ,"SHANAYA DHAMAR ALQUINTA MELÉNDEZ",,SHANAYA.ALQUINTA@llimail.kom,SHANAYA.ALQUINTA@lamejor.cl
14798962,8,"LETICIA HILEN",CABRERA,HERNADEZ,"LETICIA HILEN CABRERA HERNADEZ",,LETICIA.CABRERA@llimail.kom,LETICIA.CABRERA@lamejor.cl
14418635,2,"FRANCESCA JULIANNA",ELIMENTTI,BARRIENTOS,"FRANCESCA JULIANNA ELIMENTTI BARRIENTOS",,FRANCESCA.ELIMENTTI@llimail.kom,FRANCESCA.ELIMENTTI@lamejor.cl
21256640,6,"NOELIA YURI",SANTOLAYA,"NIÑO DE ZEPEDA","NOELIA YURI SANTOLAYA NIÑO DE ZEPEDA",,NOELIA.SANTOLAYA@llimail.kom,NOELIA.SANTOLAYA@lamejor.cl
13644281,0,"JHOAN JOSUE",AGURTO,FERRARI,"JHOAN JOSUE AGURTO FERRARI",,JHOAN.AGURTO@llimail.kom,JHOAN.AGURTO@lamejor.cl
12385959,K,"BÁRBARA JOVANNY",QUIÑEHUAL,ROBLEDO,"BÁRBARA JOVANNY QUIÑEHUAL ROBLEDO",,BÁRBARA.QUIÑEHUAL@llimail.kom,BÁRBARA.QUIÑEHUAL@lamejor.cl
16052791,K,"AYLINE IGNACIO",PILLADO,CATRÓN,"AYLINE IGNACIO PILLADO CATRÓN",,AYLINE.PILLADO@llimail.kom,AYLINE.PILLADO@lamejor.cl
13936035,3,"ESCARLETH ROCIO",BRAVO,BENAVIDES,"ESCARLETH ROCIO BRAVO BENAVIDES",,ESCARLETH.BRAVO@llimail.kom,ESCARLETH.BRAVO@lamejor.cl
16041069,0,"VERÓNICA PRICILA",ALCAÍNO,ABURTO,"VERÓNICA PRICILA ALCAÍNO ABURTO",,VERÓNICA.ALCAÍNO@llimail.kom,VERÓNICA.ALCAÍNO@lamejor.cl
14319987,2,"NICOLAS CRISS",FAUNDEZ,BRIONES,"NICOLAS CRISS FAUNDEZ BRIONES",,NICOLAS.FAUNDEZ@llimail.kom,NICOLAS.FAUNDEZ@lamejor.cl
13560098,8,"ELEAZAR NAYARETTE",CATRÓN,PEREZ,"ELEAZAR NAYARETTE CATRÓN PEREZ",,ELEAZAR.CATRÓN@llimail.kom,ELEAZAR.CATRÓN@lamejor.cl
20818464,6,"JULIO NASHKA",ARTAL,ACEVEDO,"JULIO NASHKA ARTAL ACEVEDO",,JULIO.ARTAL@llimail.kom,JULIO.ARTAL@lamejor.cl
12472831,0,"DAFNE NANCY",CATRÓN,REYNOSO,"DAFNE NANCY CATRÓN REYNOSO",,DAFNE.CATRÓN@llimail.kom,DAFNE.CATRÓN@lamejor.cl
14207026,K,"YUBITZA NESTOR",ISUIZA,LEMUS,"YUBITZA NESTOR ISUIZA LEMUS",,YUBITZA.ISUIZA@llimail.kom,YUBITZA.ISUIZA@lamejor.cl
13961836,2,"STEFANIA ALFREDO",PROVOSTE,GALLARDO,"STEFANIA ALFREDO PROVOSTE GALLARDO",,STEFANIA.PROVOSTE@llimail.kom,STEFANIA.PROVOSTE@lamejor.cl
13064223,1,"MITZY FRANCISCO",MIÑO,MARCONI,"MITZY FRANCISCO MIÑO MARCONI",,MITZY.MIÑO@llimail.kom,MITZY.MIÑO@lamejor.cl
20860817,3,"PAOLA ROLANDO",BEORIZA,BLANCO,"PAOLA ROLANDO BEORIZA BLANCO",,PAOLA.BEORIZA@llimail.kom,PAOLA.BEORIZA@lamejor.cl
18480070,0,"DANIEL VANNEY",ROA,CURA,"DANIEL VANNEY ROA CURA",,DANIEL.ROA@llimail.kom,DANIEL.ROA@lamejor.cl
13675259,6,"ROLANDO PEDRO",CARVALLO,INFANTAS,"ROLANDO PEDRO CARVALLO INFANTAS",,ROLANDO.CARVALLO@llimail.kom,ROLANDO.CARVALLO@lamejor.cl
20866904,0,"NAZARET HÉCTOR",LAFLOR,MONSALVES,"NAZARET HÉCTOR LAFLOR MONSALVES",,NAZARET.LAFLOR@llimail.kom,NAZARET.LAFLOR@lamejor.cl
18804556,0,"AURELIO DANIA",OJEDA,POBLETE,"AURELIO DANIA OJEDA POBLETE",,AURELIO.OJEDA@llimail.kom,AURELIO.OJEDA@lamejor.cl
15998923,K,"ABRAHAM SILVIA",RAMOS,OYARZÚN,"ABRAHAM SILVIA RAMOS OYARZÚN",,ABRAHAM.RAMOS@llimail.kom,ABRAHAM.RAMOS@lamejor.cl
15136580,8,"EUGENIA REINERIO",PÁEZ,LLANCANAO,"EUGENIA REINERIO PÁEZ LLANCANAO",,EUGENIA.PÁEZ@llimail.kom,EUGENIA.PÁEZ@lamejor.cl
19473710,6,"JOSEPHA VERIOSKA",BOCIC,ALANIZ,"JOSEPHA VERIOSKA BOCIC ALANIZ",,JOSEPHA.BOCIC@llimail.kom,JOSEPHA.BOCIC@lamejor.cl
17619984,7,"ALONSO YURI",BADILLO,NORAMBUENA,"ALONSO YURI BADILLO NORAMBUENA",,ALONSO.BADILLO@llimail.kom,ALONSO.BADILLO@lamejor.cl
13607352,K,"YASNA MABEL",KLARIC,MOTTA,"YASNA MABEL KLARIC MOTTA",,YASNA.KLARIC@llimail.kom,YASNA.KLARIC@lamejor.cl
12480604,3,"GÉNESIS ELIACER",LLANOS,ANIÑIR,"GÉNESIS ELIACER LLANOS ANIÑIR",,GÉNESIS.LLANOS@llimail.kom,GÉNESIS.LLANOS@lamejor.cl
16140656,6,"ROMINIC MURIEL",PALOMERA,SEURA,"ROMINIC MURIEL PALOMERA SEURA",,ROMINIC.PALOMERA@llimail.kom,ROMINIC.PALOMERA@lamejor.cl
20637229,6,"CELINDA PAZ",CARRERA,SÁEZ,"CELINDA PAZ CARRERA SÁEZ",,CELINDA.CARRERA@llimail.kom,CELINDA.CARRERA@lamejor.cl
18063474,1,"FRANCHESCA IGNACIA",BARRAZA,BOERSCHEL,"FRANCHESCA IGNACIA BARRAZA BOERSCHEL",,FRANCHESCA.BARRAZA@llimail.kom,FRANCHESCA.BARRAZA@lamejor.cl
